vehicle_name,model,vehicle_type,export_status,dealer_name,model_year,location,fuel_type,mileage,spec,price
benz,    GLS600 Maybach,    SUV/Crossover,   Can be exported,Story Auto Middle East FZE,2022,  Dubai,  Gasoline,0,  Import,888888.0
benz,    AMG GT,    Coupe,   Can be exported,Story Auto Middle East FZE,2021,  Dubai,  Gasoline,0,  Import,1488888.0
benz,    S680 Maybach,    Sedan,   Can be exported,Pearl Motors Luxury Automobiles Trading LLC,2023,  Dubai,  Gasoline,0,  Import,1480000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,FALCONS GT MOTORS,2022,  Dubai,  Gasoline,0,  Import,870000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Stoub Biz Motors,2023,  Dubai,  Gasoline,0,  GCC,1248000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Stoub Biz Motors,2022,  Dubai,  Gasoline,0,  GCC,1148000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Stoub Biz Motors,2021,  Dubai,  Gasoline,0,  GCC,1298000.0
benz,    S680 Maybach,    Sedan,   Can be exported,Story Auto Middle East FZE,2022,  Dubai,  Gasoline,0,  Import,888888.0
benz,    V 250,    Van,   Can be exported,Mercury Global,2022,  Dubai,  Gasoline,0,  GCC,535000.0
benz,    C 200,    Sedan,   Can be exported,Sahara Motors,2023,  Dubai,  Hybrid,0,  Import,253000.0
benz,    CLA 200,    Coupe,   Can be exported,Pegasus Automobile FZE,2023,  Dubai,  Gasoline,0,  Import,195000.0
benz,    V 250,    Van,   Can be exported,Mercury Global,2022,  Dubai,  Gasoline,0,  GCC,535000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Mizdawy Motors LLC,2023,  Dubai,  Gasoline,0,  Import,870000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,CV Auto,2022,  Dubai,  Gasoline,57,  GCC,999000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,FALCONS GT MOTORS,2022,  Dubai,  Gasoline,0,  Import,870000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  Import,1029000.0
benz,    AMG GT,    Coupe,   Can be exported,Car to Point Automobile FZE,2022,  Dubai,  Gasoline,0,  Import,1750000.0
benz,    S 450,    Sedan,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  GCC,600000.0
benz,    G 800,    SUV/Crossover,   Can be exported,Al Saadawi Motors FZCO,2023,  Dubai,  Gasoline,0,  Import,1800000.0
benz,    GLE 53,    SUV/Crossover,   Can be exported,Laith Al Obaidi Cars - Auto Market,2023,  Dubai,  Gasoline,0,  GCC,475000.0
benz,    A 200,    Sedan,   Can be exported,Al Yasmeen Cars,2023,  Sharjah,  Gasoline,0,  GCC,215000.0
benz,    G 800,    SUV/Crossover,   Can be exported,Al Saadawi Motors FZCO,2023,  Dubai,  Gasoline,0,  Import,1750000.0
benz,    V 250,    Van,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  GCC,275000.0
benz,    G 63 AMG,    SUV/Crossover,   Only for export,T R D Segrex,2022,  Dubai,  Gasoline,0,  Import,899000.0
benz,    CLA 200,    Sedan,   Can be exported,MYK Motors FZE,2023,  Dubai,  Gasoline,0,  Import,180000.0
benz,    A 200,    Hatchback,   Can be exported,GARGASH ENTERPRISES LLC,2022,  Sharjah,  Gasoline,100,  GCC,174780.0
benz,    V 300,    Van,   Can be exported,Sahara Motors FZE,2022,  Dubai,  Diesel,0,  Import,477500.0
benz,    E200 Coupe,    Coupe,   Can be exported,Novi Automax Motors LLC,2023,  Dubai,  Gasoline,0,  GCC,309000.0
benz,    EQS 580,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Electric,0,  GCC,590000.0
benz,    CLA 35 AMG,    Sedan,   Can be exported,Mars Automobiles Trading L.L.C,2023,  Dubai,  Gasoline,0,  Import,240000.0
benz,    S 580,    Sedan,   Can be exported,Dresden Used Cars,2023,  Dubai,  Gasoline,15,  Import,765000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Dresden Used Cars,2022,  Dubai,  Gasoline,100,  GCC,995000.0
benz,    S 580,    Sedan,   Can be exported,New Auto FZCO,2023,  Dubai,  Gasoline,0,  Import,577000.0
benz,    GLE 350,    SUV/Crossover,   Can be exported,Dresden Used Cars,2023,  Dubai,  Gasoline,12,  Import,356000.0
benz,    GLE 450 AMG,    SUV/Crossover,   Can be exported,Dresden Used Cars,2023,  Dubai,  Gasoline,55,  Import,407000.0
benz,    V 250,    Van,   Can be exported,Dresden Used Cars,2023,  Dubai,  Gasoline,10,  GCC,321000.0
benz,    GLE 450 AMG,    SUV/Crossover,   Can be exported,Dresden Used Cars,2023,  Dubai,  Gasoline,10,  Import,382000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Dresden Used Cars,2023,  Dubai,  Gasoline,24,  Import,995000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Dresden Used Cars,2023,  Dubai,  Gasoline,25,  Import,980000.0
benz,    C 300,    Sedan,   Can be exported,Dresden Used Cars,2023,  Dubai,  Gasoline,15,  Import,259000.0
benz,    C 180,    Sedan,   Can be exported,Dresden Used Cars,2023,  Dubai,  Gasoline,18,  Import,236000.0
benz,    E 300,    Sedan,   Can be exported,Dresden Used Cars,2021,  Dubai,  Gasoline,78,  GCC,270000.0
benz,    S 500,    Sedan,   Can be exported,Miki Middle East General Trading LLC,2023,  Sharjah,  Gasoline,0,  GCC,569000.0
benz,    GLE 53,    SUV/Crossover,   Can be exported,Miki Middle East General Trading LLC,2023,  Sharjah,  Gasoline,0,  GCC,475000.0
benz,    C 300,    Sedan,   Can be exported,Miki Middle East General Trading LLC,2023,  Sharjah,  Gasoline,0,  GCC,270000.0
benz,    GLE 53,    SUV/Crossover,   Can be exported,Miki Middle East General Trading LLC,2023,  Sharjah,  Gasoline,0,  GCC,475000.0
benz,    GLE 53,    SUV/Crossover,   Can be exported,Miki Middle East General Trading LLC,2023,  Sharjah,  Gasoline,0,  GCC,470000.0
benz,    EQS 450,    Sedan,   Can be exported,Elegant Motors FZE,2022,  Dubai,  Electric,0,  Import,460000.0
benz,    S 580,    Sedan,   Can be exported,T R D Segrex,2023,  Dubai,  Gasoline,0,  Import,690000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Pearl Motors Luxury Automobiles Trading LLC,2022,  Dubai,  Gasoline,0,  GCC,1730000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Pearl Motors Luxury Automobiles Trading LLC,2022,  Dubai,  Gasoline,0,  Import,1690000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Pearl Motors Luxury Automobiles Trading LLC,2021,  Dubai,  Gasoline,0,  Import,1650000.0
benz,    S 400,    Sedan,   Can be exported,T R D Segrex,2023,  Dubai,  Diesel,0,  Import,635000.0
benz,    C 300 Coupe,    Sedan,   Can be exported,Pearl Motors Luxury Automobiles Trading LLC,2022,  Dubai,  Gasoline,0,  Import,355000.0
benz,    A 200,    Hatchback,   Can be exported,Pearl Motors Luxury Automobiles Trading LLC,2023,  Dubai,  Gasoline,0,  Import,199000.0
benz,    EQA 250,    SUV/Crossover,   Can be exported,Legend Motors FZCO,2022,  Dubai,  Electric,0,  Import,180000.0
benz,    EQE 350,    Sedan,   Can be exported,Al Faris Used Car TR,2023,  Dubai,  Electric,0,  Import,335000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Advantage Motors - Sharjah,2022,  Sharjah,  Gasoline,0,  GCC,1020000.0
benz,    EQS 580,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Electric,0,  GCC,569000.0
benz,    S580 Maybach,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Gasoline,0,  Import,845000.0
benz,    C 200,    Sedan,   Can be exported,Novi Automax Motors LLC,2023,  Dubai,  Gasoline,0,  GCC,255000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,T R D Segrex,2022,  Dubai,  Gasoline,0,  Import,899000.0
benz,    GLS 450,    SUV/Crossover,   Can be exported,Story Auto Middle East FZE,2023,  Dubai,  Gasoline,0,  Import,456789.0
benz,    GLS600 Maybach,    SUV/Crossover,   Can be exported,Story Auto Middle East FZE,2021,  Dubai,  Gasoline,0,  Import,777777.0
benz,    GLS 450,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  GCC,455000.0
benz,    S680 Maybach,    Sedan,   Can be exported,Alsafi Motors,2023,  Dubai,  Gasoline,0,  Import,1120000.0
benz,    CLA 250,    Coupe,   Can be exported,Levant Auto Trading,2023,  Dubai,  Gasoline,30,  GCC,240000.0
benz,    C 300,    Sedan,   Can be exported,Alsafi Motors,2023,  Dubai,  Gasoline,0,  Import,260000.0
benz,    E 300,    Sedan,   Can be exported,Alsafi Motors,2021,  Dubai,  Gasoline,0,  Import,305000.0
benz,    S680 Maybach,    Sedan,   Can be exported,Dresden Used Cars,2022,  Dubai,  Gasoline,70,  Import,1065000.0
benz,    S680 Maybach,    Sedan,   Can be exported,Evo Motors FZE,2023,  Dubai,  Gasoline,0,  Import,999000.0
benz,    S 500,    Sedan,   Can be exported,Miki Middle East General Trading LLC,2023,  Sharjah,  Gasoline,0,  GCC,565000.0
benz,    S 580,    Sedan,   Can be exported,Stoub Biz Motors,2022,  Dubai,  Gasoline,0,  Import,768000.0
benz,    GLS 63,    SUV/Crossover,   Can be exported,Pearl Motors Luxury Automobiles Trading LLC,2023,  Dubai,  Gasoline,0,  Import,1280000.0
benz,    GLS 600,    SUV/Crossover,   Can be exported,Pearl Motors Luxury Automobiles Trading LLC,2021,  Dubai,  Gasoline,0,  Import,1390000.0
benz,    E200 Coupe,    Coupe,   Can be exported,Pegasus Automobile FZE,2023,  Dubai,  Gasoline,0,  Import,269000.0
benz,    S 680,    Sedan,   Can be exported,Pearl Motors Luxury Automobiles Trading LLC,2022,  Dubai,  Gasoline,0,  GCC,1290000.0
benz,    AMG GT,    Coupe,   Can be exported,Stoub Biz Motors,2021,  Dubai,  Gasoline,0,  GCC,2148000.0
benz,    S 450,    Sedan,   Can be exported,CV Auto,2023,  Dubai,  Gasoline,93,  GCC,619000.0
benz,    AMG GT 63,    Sedan,   Can be exported,CV Auto,2023,  Dubai,  Hybrid,43,  GCC,999000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Stoub Biz Motors,2022,  Dubai,  Gasoline,0,  GCC,1058000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Stoub Biz Motors,2022,  Dubai,  Gasoline,0,  GCC,1188000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Prestige Motors L.L.C,2022,  Dubai,  Gasoline,22,  Import,930000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Prestige Motors L.L.C,2022,  Dubai,  Gasoline,17,  GCC,990000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Prestige Motors L.L.C,2022,  Dubai,  Gasoline,20,  GCC,955000.0
benz,    AMG GT 53,    Sedan,   Can be exported,Pearl Motors Luxury Automobiles Trading LLC,2023,  Dubai,  Gasoline,0,  Import,770000.0
benz,    GLC 300,    SUV/Crossover,   Can be exported,Sahara Motors,2023,  Dubai,  Gasoline,0,  Import,278000.0
benz,    GLE 53,    SUV/Crossover,   Can be exported,Alo Cars,2022,  Dubai,  Gasoline,0,  GCC,520000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Stoub Biz Motors,2022,  Dubai,  Gasoline,0,  Import,1618000.0
benz,    S 580,    Sedan,   Can be exported,Segrex Auto FZCO,2023,  Dubai,  Gasoline,0,  Import,665000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,AutoHub Plus,2023,  Dubai,  Gasoline,32,  Import,1100000.0
benz,    GLS600 Maybach,    SUV/Crossover,   Can be exported,Prestige Motors L.L.C,2022,  Dubai,  Gasoline,37,  GCC,1145000.0
benz,    GLC 200,    SUV/Crossover,   Can be exported,Alo Cars,2023,  Dubai,  Gasoline,0,  GCC,320000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Allied Motors Trading LLC,2023,  Dubai,  Gasoline,0,  Import,870000.0
benz,    S 500,    Sedan,   Can be exported,FALCONS GT MOTORS,2022,  Dubai,  Gasoline,0,  Import,520000.0
benz,    CLA 250,    Sedan,   Can be exported,Al Marid Motors,2023,  Dubai,  Gasoline,0,  GCC,210000.0
benz,    S680 Maybach,    Sedan,   Can be exported,Prestige Motors L.L.C,2022,  Dubai,  Gasoline,54,  Import,1060000.0
benz,    GLC 300,    SUV/Crossover,   Can be exported,Sahara Motors FZE,2023,  Dubai,  Gasoline,0,  Import,289000.0
benz,    CLA 200,    Sedan,   Can be exported,Prestige Motors L.L.C,2023,  Dubai,  Gasoline,11,  Import,161000.0
benz,    S 580,    SUV/Crossover,   Can be exported,Prestige Motors L.L.C,2023,  Dubai,  Gasoline,48,  Import,749999.0
benz,    CLA 35 AMG,    Sedan,   Can be exported,Al Saadawi Motors FZCO,2022,  Dubai,  Gasoline,0,  Import,239000.0
benz,    S 680,    Sedan,   Can be exported,Legend Motors FZCO,2022,  Dubai,  Gasoline,0,  Import,1250000.0
benz,    GLC 200,    SUV/Crossover,   Can be exported,Sahara Motors FZE,2023,  Dubai,  Gasoline,0,  Import,286000.0
benz,    A 200,    Hatchback,   Can be exported,Empire Motors,2022,  Dubai,  Gasoline,10,  GCC,145000.0
benz,    EQS 580,    Sedan,   Can be exported,CV Auto,2022,  Dubai,  Electric,36,  GCC,599000.0
benz,    SL 63 AMG,    Convertible,   Can be exported,CV Auto,2022,  Dubai,  Gasoline,9,  Import,899000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Prestige Motors L.L.C,2023,  Dubai,  Gasoline,86,  Import,940000.0
benz,    C 200,    Sedan,   Can be exported,Pegasus Automobile FZE,2023,  Dubai,  Gasoline,0,  Import,255000.0
benz,    S 450,    Sedan,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,645000.0
benz,    GLC 300,    SUV/Crossover,   Can be exported,Al Saadawi Motors FZCO,2021,  Dubai,  Gasoline,0,  Import,230000.0
benz,    C 300,    Sedan,   Can be exported,Prestige Motors L.L.C,2023,  Dubai,  Gasoline,52,  Import,259000.0
benz,    A 35 AMG,    Sedan,   Can be exported,Ideal Cars L.L.C,2022,  Dubai,  Gasoline,0,  GCC,279000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Prestige Motors L.L.C,2023,  Dubai,  Gasoline,60,  Import,1070000.0
benz,    GLC 300,    SUV/Crossover,   Can be exported,Mizdawy Motors LLC,2022,  Dubai,  Gasoline,0,  Import,230000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Prestige Motors L.L.C,2023,  Dubai,  Gasoline,70,  Import,980000.0
benz,    S 500,    Sedan,   Can be exported,Ideal Cars L.L.C,2022,  Dubai,  Gasoline,0,  GCC,640000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Car to Point Automobile FZE,2022,  Dubai,  Gasoline,0,  Import,980000.0
benz,    S680 Maybach,    Sedan,   Can be exported,Car to Point Automobile FZE,2022,  Dubai,  Gasoline,0,  Import,1100000.0
benz,    S680 Maybach,    Sedan,   Can be exported,Car to Point Automobile FZE,2022,  Dubai,  Gasoline,0,  Import,1100000.0
benz,    GLC 300,    SUV/Crossover,   Can be exported,Car to Point Automobile FZE,2022,  Dubai,  Gasoline,0,  Import,235000.0
benz,    C 200,    Sedan,   Can be exported,Car to Point Automobile FZE,2022,  Dubai,  Gasoline,0,  Import,235000.0
benz,    GLE 400,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Diesel,0,  Import,449000.0
benz,    C 200,    Sedan,   Only for export,Car to Point Automobile FZE,2022,  Dubai,  Gasoline,0,  Import,230000.0
benz,    V 250,    Van,   Can be exported,Private Seller,2022,  Dubai,  Gasoline,0,  GCC,265000.0
benz,    GLE 53,    SUV/Crossover,   Can be exported,FALCONS GT MOTORS,2023,  Dubai,  Gasoline,0,  Import,450000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Al Saadawi Motors FZCO,2023,  Dubai,  Gasoline,0,  Import,940000.0
benz,    A 200,    Hatchback,   Can be exported,MYK Motors FZE,2023,  Dubai,  Gasoline,0,  Import,160000.0
benz,    GLE 53,    SUV/Crossover,   Can be exported,Laith Al Obaidi Cars - Auto Market,2023,  Dubai,  Gasoline,0,  GCC,475000.0
benz,    GLE 450,    SUV/Crossover,   Only for export,Laith Al Obaidi Cars - Auto Market,2023,  Dubai,  Gasoline,0,  GCC,389000.0
benz,    A 200,    Sedan,   Can be exported,Laith Al Obaidi Cars - Auto Market,2023,  Dubai,  Gasoline,0,  GCC,189000.0
benz,    CLA 200,    Sedan,   Can be exported,Laith Al Obaidi Cars - Auto Market,2023,  Dubai,  Gasoline,0,  Import,195000.0
benz,    GLE 53,    SUV/Crossover,   Can be exported,Miki Middle East General Trading LLC,2023,  Sharjah,  Gasoline,0,  GCC,475000.0
benz,    C 300,    Sedan,   Can be exported,Miki Middle East General Trading LLC,2023,  Sharjah,  Gasoline,0,  GCC,270000.0
benz,    EQB 300,    SUV/Crossover,   Can be exported,Al-Markaziya Motors,2022,  Dubai,  Electric,0,  Import,210000.0
benz,    GLS 450,    SUV/Crossover,   Can be exported,Al Marid Motors,2023,  Dubai,  Gasoline,0,  GCC,530000.0
benz,    EQB 350,    SUV/Crossover,   Can be exported,Legend Motors FZCO,2022,  Dubai,  Electric,0,  Import,222000.0
benz,    GLS 450,    SUV/Crossover,   Can be exported,Miki Middle East General Trading LLC,2023,  Sharjah,  Gasoline,0,  GCC,495000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Prestige Motors L.L.C,2022,  Dubai,  Gasoline,39,  GCC,1050000.0
benz,    EQE 350,    Sedan,   Can be exported,Mizdawy Motors LLC,2022,  Dubai,  Electric,0,  Import,269000.0
benz,    CLA 45 AMG,    Sedan,   Can be exported,Veyron Used Cars Trading LLC,2023,  Dubai,  Gasoline,0,  Import,265000.0
benz,    C 300,    Sedan,   Can be exported,Miki Middle East General Trading LLC,2023,  Sharjah,  Gasoline,0,  GCC,270000.0
benz,    V 250,    Van,   Can be exported,Legend Motors FZCO,2022,  Dubai,  Gasoline,0,  GCC,390000.0
benz,    GLE 400,    SUV/Crossover,   Can be exported,Al-Markaziya Motors,2022,  Dubai,  Diesel,0,  Import,390000.0
benz,    G 500,    SUV/Crossover,   Can be exported,Al Faris Auto Trading,2023,  Dubai,  Gasoline,0,  Import,745000.0
benz,    GLE 53,    SUV/Crossover,   Can be exported,Full Option Motors,2023,  Dubai,  Gasoline,0,  Import,471000.0
benz,    E 450,    Sedan,   Can be exported,Mercury Global,2023,  Dubai,  Gasoline,0,  Import,350000.0
benz,    CLA 200,    Sedan,   Can be exported,MYK Motors FZE,2023,  Dubai,  Gasoline,0,  Import,182000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Al Saadawi Motors FZCO,2022,  Dubai,  Gasoline,0,  Import,909000.0
benz,    G 800,    SUV/Crossover,   Can be exported,Special Art Motors LLC,2022,  Dubai,  Gasoline,43,  Import,1600000.0
benz,    S680 Maybach,    Sedan,   Can be exported,Special Art Motors LLC,2023,  Dubai,  Gasoline,16,  Import,1190000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,The Global Agency for Auto Trade,2023,  Dubai,  Gasoline,0,  GCC,1430000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,The Global Agency for Auto Trade,2023,  Dubai,  Gasoline,0,  Import,1380000.0
benz,    S680 Maybach,    Sedan,   Can be exported,Miki Middle East General Trading LLC,2023,  Sharjah,  Gasoline,0,  GCC,1700000.0
benz,    GLS 600,    SUV/Crossover,   Can be exported,Miki Middle East General Trading LLC,2023,  Sharjah,  Gasoline,0,  GCC,950000.0
benz,    C 63 AMG,    Sedan,   Can be exported,Al Muwafaq Motors,2016,  Dubai,  Gasoline,0,  GCC,330000.0
benz,    EQC 400,    SUV/Crossover,   Can be exported,Carisma Cars,2022,  Dubai,  Electric,0,  GCC,399300.0
benz,    GLS 450,    SUV/Crossover,   Can be exported,Al Marid Motors,2023,  Dubai,  Gasoline,0,  GCC,485000.0
benz,    S580 Maybach,    Sedan,   Can be exported,Al Marid Motors,2023,  Dubai,  Gasoline,0,  GCC,1420000.0
benz,    A 200,    SUV/Crossover,   Can be exported,Al Marid Motors,2023,  Dubai,  Gasoline,0,  GCC,198000.0
benz,    S680 Maybach,    Sedan,   Can be exported,Dresden Used Cars,2022,  Dubai,  Gasoline,35,  Import,1065000.0
benz,    C 200,    Sedan,   Can be exported,Al Saadawi Motors FZCO,2022,  Dubai,  Gasoline,0,  Import,205000.0
benz,    A 180,    Hatchback,   Can be exported,Veyron Used Cars Trading LLC,2023,  Dubai,  Gasoline,0,  Import,150000.0
benz,    S 500,    Sedan,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,669000.0
benz,    S 500,    Sedan,   Can be exported,FALCONS GT MOTORS,2022,  Dubai,  Gasoline,0,  Import,600000.0
benz,    S 400,    Sedan,   Can be exported,FALCONS GT MOTORS,2023,  Dubai,  Diesel,0,  Import,580000.0
benz,    GLE 53,    SUV/Crossover,   Can be exported,FALCONS GT MOTORS,2023,  Dubai,  Gasoline,0,  Import,450000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,ORIENT AUTO FZE,2023,  Dubai,  Gasoline,0,  Import,863000.0
benz,    GLS 600,    SUV/Crossover,   Can be exported,Pearl Motors Luxury Automobiles Trading LLC,2021,  Dubai,  Gasoline,0,  Import,1390000.0
benz,    A 45 AMG,    Hatchback,   Can be exported,Pearl Motors Luxury Automobiles Trading LLC,2022,  Dubai,  Electric,0,  Import,320000.0
benz,    EQE 350,    Sedan,   Can be exported,Al Faris Used Car TR,2023,  Dubai,  Electric,0,  Import,290000.0
benz,    C 200,    Sedan,   Can be exported,Oasis Cars,2023,  Dubai,  Gasoline,0,  Import,235000.0
benz,    C 200,    Sedan,   Can be exported,Oasis Cars,2023,  Dubai,  Gasoline,0,  Import,235000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Stoub Biz Motors,2023,  Dubai,  Gasoline,0,  Import,3298000.0
benz,    S580 Maybach,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Gasoline,0,  Import,845000.0
benz,    S580 Maybach,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Gasoline,0,  GCC,929000.0
benz,    S580 Maybach,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Gasoline,0,  GCC,929000.0
benz,    S580 Maybach,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Gasoline,0,  Import,845000.0
benz,    EQS 580,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Electric,0,  GCC,569000.0
benz,    EQS 580,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Electric,0,  Import,569000.0
benz,    EQS 580,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Electric,0,  GCC,590000.0
benz,    E200 Coupe,    Coupe,   Can be exported,Novi Automax Motors LLC,2023,  Dubai,  Gasoline,0,  GCC,309000.0
benz,    EQS 580,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Electric,0,  GCC,569000.0
benz,    EQS 580,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Electric,0,  GCC,569000.0
benz,    EQS 580,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Electric,0,  GCC,569000.0
benz,    EQS 580,    Sedan,   Can be exported,Novi Automax Motors LLC,2022,  Dubai,  Electric,0,  GCC,590000.0
benz,    S 580,    Sedan,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  Import,590000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  GCC,1040000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,100,  Import,1950000.0
benz,    S 500,    Sedan,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  GCC,640000.0
benz,    GLS 600,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,100,  Import,1775000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,100,  Import,1800000.0
benz,    S680 Maybach,    Sedan,   Can be exported,Private Seller,2022,  Dubai,  Gasoline,100,  Import,1850000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,100,  Import,1275000.0
benz,    GLE 53,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,100,  Import,1215000.0
benz,    S500 Maybach,    Sedan,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,100,  Import,1500000.0
benz,    GLS600 Maybach,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,100,  Import,1700000.0
benz,    GLS600 Maybach,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,100,  Import,1750000.0
benz,    GLE 63 AMG,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,100,  Import,1825000.0
benz,    GLS 63 AMG,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,100,  Import,2025000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,100,  Import,3185000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,100,  Import,2785000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,100,  Import,2470000.0
benz,    S 450,    Sedan,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  Import,534000.0
benz,    EQS 53 AMG,    Sedan,   Can be exported,Private Seller,2023,  Dubai,  Electric,0,  Import,620000.0
benz,    S 500,    Sedan,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  Import,595000.0
benz,    GLS600 Maybach,    SUV/Crossover,   Can be exported,Alsafi Motors,2023,  Dubai,  Gasoline,0,  GCC,985000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Alsafi Motors,2023,  Dubai,  Gasoline,0,  GCC,1065000.0
benz,    S680 Maybach,    Sedan,   Can be exported,Alsafi Motors,2023,  Dubai,  Gasoline,0,  Import,1059000.0
benz,    S680 Maybach,    Sedan,   Can be exported,Al Qalam Motors,2022,  Dubai,  Gasoline,50,  GCC,1350000.0
benz,    CLA 250,    Sedan,   Can be exported,Levant Auto Trading,2023,  Dubai,  Gasoline,0,  GCC,240000.0
benz,    A 200,    Sedan,   Can be exported,Levant Auto Trading,2023,  Dubai,  Gasoline,0,  GCC,195000.0
benz,    G 500,    SUV/Crossover,   Can be exported,Al Diplomacy Used Cars Trading,2002,  Sharjah,  Gasoline,0,  GCC,108000.0
benz,    A 200,    Sedan,   Can be exported,Levant Auto Trading,2023,  Dubai,  Gasoline,0,  GCC,197000.0
benz,    A 200,    Sedan,   Can be exported,Levant Auto Trading,2023,  Dubai,  Gasoline,0,  GCC,235000.0
benz,    G 63 AMG,    SUV/Crossover,   Can be exported,Alsafi Motors,2022,  Dubai,  Gasoline,0,  GCC,985000.0
benz,    AMG GT,    Coupe,   Can be exported,Al Qalam Motors,2021,  Dubai,  Gasoline,25,  Import,1980000.0
